Timestamp,STG Gross Power (MW),HP Steam Inlet Flow (KPPH),HP Steam Inlet Pressure (PSIA),HP Steam Inlet Temperature (DEGF),LP Steam Inlet Flow (KPPH),LP Steam Inlet Pressure (PSIA),LP Steam Admin Temperature (DEGF),LP Steam Exhaust Pressure (PSIA),HP Flow Function,HP Isentropic Efficiency (%),LP Flow Function,LP Isentropic Efficiency (%)
2021-05-14,162.53975,1130.4169,919.61835,927.83527,285.49252,85.32691,438.78607,1.339461,34435.836,92.086395,76414.75,68.748634
2021-05-15,161.59155,1124.2932,916.2411,931.8992,280.29514,84.744415,437.60083,1.3607476,34440.316,92.036446,75489.516,68.89808
2021-05-16,161.30418,1128.102,918.7495,930.56006,283.17255,85.10894,438.41122,1.4353006,34439.707,92.079056,75971.17,68.804535
2021-05-17,162.05669,1127.5846,919.2902,932.9686,280.833,84.964676,437.92395,1.3694363,34439.94,92.051414,75455.55,68.85829
2021-05-18,162.65671,1140.2682,929.76935,934.6946,283.5849,85.899216,438.99414,1.5149517,34450.418,92.05625,75409.52,68.87589
2021-05-19,157.97475,1107.3723,902.9733,934.7757,271.66284,83.1858,434.38776,1.4399801,34478.035,92.0381,74404.74,68.85973
2021-05-20,161.9206,1132.3037,923.6648,935.79706,278.8886,85.09334,437.94452,1.4616486,34457.75,91.94321,74807.17,68.981346
2021-05-21,161.30751,1131.5757,923.5083,936.31757,278.71786,85.07521,437.86584,1.5162332,34449.617,92.00753,74773.15,68.93766
2021-05-22,159.34454,1127.3749,920.582,937.79285,276.3531,84.825455,437.4656,1.6397588,34456.496,92.04351,74353.945,68.80693
2021-05-23,159.57579,1134.6901,926.514,939.18604,279.08707,85.515465,437.8014,1.73558,34473.344,92.06214,74489.86,68.661476
2021-05-24,165.34521,1152.4751,936.5588,929.11957,292.20212,86.95317,441.2529,1.3998069,34475.117,92.082825,76849.64,68.61463
2021-05-25,63.840363,436.378,515.6754,934.92206,111.112045,36.704903,398.3583,0.8860677,22793.945,97.621284,67038.5,78.969124
2021-06-01,161.89696,1134.3424,923.99817,933.8141,281.34482,85.35595,438.0795,1.4740934,34477.914,92.0729,75248.26,68.78905
2021-06-02,159.34032,1119.2548,911.89215,932.6609,278.29703,84.30039,436.88724,1.4865729,34465.66,92.07622,75321.7,68.77428
2021-06-03,162.46861,1135.0597,924.003,931.31573,284.1852,85.61105,438.5117,1.419515,34461.73,92.138756,75800.336,68.6825
2021-06-04,161.17365,1127.6774,918.60474,932.44574,281.10098,85.04486,437.59918,1.4346734,34461.285,92.13784,75439.08,68.65653
2021-06-05,159.42212,1114.1063,908.86084,935.14575,274.385,83.88679,435.73938,1.4143229,34462.668,92.07822,74588.88,68.84521
2021-06-06,160.32837,1119.8792,916.18,940.2197,271.21335,84.20606,436.1974,1.4596465,34432.613,92.01876,73462.72,69.122894
2021-06-07,159.31526,1115.3263,911.99084,938.6744,270.9879,83.86216,435.81107,1.4725847,34431.668,92.03014,73691.62,69.0373
2021-06-08,159.09634,1115.9558,911.0459,935.0721,274.32785,84.01398,436.4143,1.4794335,34433.145,92.066444,74483.37,68.90804
2021-06-09,159.27151,1117.8608,912.3768,934.67316,275.21216,84.17866,436.562,1.4865079,34434.934,92.10562,74590.15,68.83807
2021-06-10,161.7377,1126.1539,918.7887,934.58954,277.3896,84.778595,437.21408,1.3802457,34440.473,92.09694,74669.48,68.8729
2021-06-11,162.45668,1127.9913,917.4395,928.3035,283.228,85.092316,438.28683,1.3136553,34452.945,92.16523,75996.805,68.74275
2021-06-12,159.05144,1122.4183,914.4102,932.11646,277.0585,84.47365,435.60825,1.5330988,34457.35,92.11553,74764.18,68.66295
2021-06-13,154.434,1091.2152,890.3911,934.3711,269.1767,82.28613,434.91196,1.5424318,34461.52,92.10567,74575.195,68.743835
2021-06-14,157.07271,1098.1923,896.0386,935.02466,269.52777,82.75169,434.88055,1.3959023,34466.52,92.14057,74233.73,68.788315
2021-06-15,162.55867,1129.8517,920.57056,932.4209,280.75037,85.19786,437.58066,1.3374056,34451.723,92.157326,75207.89,68.69234
2021-06-16,160.26756,1123.7814,916.007,931.8433,279.92926,84.77818,437.62662,1.467311,34433.14,92.0887,75364.32,68.79996
2021-06-17,159.4096,1117.5969,911.0702,932.9633,275.3636,84.11962,435.51035,1.4490213,34451.574,92.04354,74625.85,68.87538
2021-06-18,160.27197,1114.3608,909.6629,935.7748,273.06848,83.91424,436.2831,1.3509824,34448.227,92.0903,74225.11,68.93559
2021-06-19,156.40086,1093.1194,892.8015,935.0984,268.0123,82.41317,434.51428,1.3992107,34436.734,92.060875,74116.234,68.99961
2021-06-20,157.71553,1104.8058,903.4071,939.73596,267.411,83.1619,434.98877,1.4713043,34455.15,92.0933,73299.23,69.02139
2021-06-21,156.37404,1098.6896,898.36536,938.97687,266.86737,82.784164,434.60388,1.498866,34450.082,92.10163,73468.5,68.934204
2021-06-22,159.3367,1109.9364,903.72723,930.0172,276.58218,83.75592,436.3344,1.3299632,34456.277,92.16542,75325.945,68.67209
2021-06-23,161.57063,1122.0405,912.933,928.54785,281.25806,84.57982,437.90475,1.3056308,34449.008,92.12382,75917.34,68.73909
2021-06-24,163.3191,1134.618,923.83545,933.9633,279.5344,85.186676,437.32104,1.3437936,34499.492,91.97702,74863.68,68.8584
2021-06-25,162.29594,1129.638,920.9515,935.43396,277.8119,84.901535,437.53848,1.3769109,34475.965,91.977135,74681.97,68.88967
2021-06-26,160.26128,1124.3218,917.5662,936.64764,275.85718,84.52217,437.10123,1.5012634,34461.723,92.01144,74472.96,68.94368
2021-06-27,160.09605,1125.9772,919.8511,939.66754,273.0716,84.51114,436.3433,1.5466008,34471.08,91.99209,73689.74,68.92503
2021-06-28,161.64331,1137.6493,929.3619,940.0141,276.6459,85.40061,437.43875,1.5777286,34466.56,91.989845,73920.21,68.89741
2021-06-29,160.3901,1131.8925,925.3957,941.6518,273.7646,84.9477,437.32343,1.6182274,34467.6,91.96671,73546.95,68.883545
2021-06-30,159.87004,1126.6519,920.98804,940.4495,273.17355,84.6791,436.90393,1.5863717,34458.875,92.01256,73608.555,68.89507
2021-07-01,159.94536,1120.3751,912.8807,932.92017,277.8672,84.44847,437.31848,1.4414347,34465.22,92.14823,75084.72,68.70441
2021-07-02,161.66762,1134.452,923.7955,932.32227,283.85114,85.65214,439.1941,1.4874321,34466.656,92.140884,75706.46,68.55252
2021-07-04,162.85878,1134.9536,924.2006,934.178,280.46747,85.46842,438.29886,1.3836178,34494.516,91.99664,74925.84,68.77678
2021-07-05,163.88391,1143.938,933.53314,938.0736,279.92532,86.014854,438.31134,1.4543002,34469.793,91.97306,74305.51,68.9552
2021-07-06,159.22667,1120.0573,914.75305,938.47986,274.1759,84.312836,436.64133,1.5455159,34467.895,91.99089,74192.18,68.92415
2021-07-07,161.09085,1133.5114,926.4132,940.34375,275.2299,85.201706,437.32092,1.5741513,34458.293,92.01221,73716.33,68.92218
2021-07-08,162.03183,1135.7313,925.95447,935.1285,281.91776,85.58453,438.45322,1.4947182,34465.016,92.089134,75214.32,68.77647
2021-07-09,160.75807,1126.7986,919.10315,935.4983,278.9333,84.95121,437.797,1.4862138,34461.613,92.11518,74956.43,68.796295
2021-07-10,161.03474,1126.1213,917.8499,933.9971,278.00983,84.744774,437.3036,1.4255592,34466.44,92.04364,74864.63,68.76976
2021-07-11,156.3468,1106.4266,903.0213,936.08057,270.68253,83.19799,435.48758,1.5911182,34465.914,92.03954,74186.54,68.76219
2021-07-12,162.28731,1141.4363,931.34894,937.1891,280.45224,85.81993,438.48648,1.5620941,34463.223,92.0279,74621.2,68.8386
2021-07-13,159.29959,1117.9196,911.6727,935.0071,275.02704,84.03166,436.52347,1.4785997,34468.37,92.014206,74662.54,68.86667
2021-07-14,160.9333,1130.2173,922.48425,937.92303,275.6836,84.87183,437.2006,1.5204557,34472.08,91.96079,74120.086,68.92807
2021-07-15,161.49657,1134.0105,925.6884,938.45917,276.66937,85.194916,437.57336,1.5286322,34472.79,91.99604,74115.375,68.904724
2021-07-16,160.72359,1129.5624,921.8337,938.356,275.27255,84.837814,436.06412,1.5257491,34484.344,92.00589,73982.24,68.86902
2021-07-17,160.64317,1129.9757,922.2953,937.70636,276.10312,84.95305,437.3471,1.5457188,34468.96,92.0439,74171.06,68.85912
2021-07-18,158.84941,1115.3718,908.7279,933.06696,275.09647,83.91772,435.96365,1.4588914,34476.098,92.073006,74740.805,68.68792
2021-07-19,160.24113,1121.168,914.74725,936.596,273.9294,84.29455,436.4778,1.4421984,34473.277,92.03374,74128.45,68.87767
2021-07-20,164.67792,1151.6622,940.0617,940.7793,279.0741,86.451096,437.32407,1.484799,34503.19,92.06563,73738.69,68.74278
2021-07-21,160.65044,1121.1293,913.73083,934.3981,275.8272,84.34574,436.2652,1.3834201,34478.44,92.05477,74586.39,68.76661
2021-07-22,165.89087,1152.1656,938.49744,934.4699,285.2023,86.6543,439.7035,1.3607438,34473.844,92.06913,75200.695,68.7149
2021-07-23,165.10323,1146.0363,934.1776,935.3394,281.92773,86.118965,438.7311,1.3476603,34466.793,91.95732,74762.0,68.84568
2021-07-24,161.52377,1124.72,916.8207,937.69116,273.06244,84.364044,435.99948,1.3664641,34519.04,92.05917,73805.32,68.81347
2021-07-25,161.67073,1136.1493,927.03107,939.3517,275.49908,85.34474,436.82172,1.5385971,34500.254,92.016426,73634.875,68.88656
2021-07-26,172.53929,1193.5864,978.48413,951.3745,282.5469,89.449585,440.0019,1.47076,34492.434,91.99224,72415.086,69.122185
2021-07-27,162.52411,1133.9438,924.9176,937.939,278.10452,85.32594,437.6531,1.4398116,34493.047,92.0702,74391.88,68.9284
2021-07-28,161.81802,1129.2122,919.6189,934.6589,276.78625,84.868614,436.75354,1.3965583,34503.816,92.08719,74391.766,68.799774
2021-07-29,163.27385,1143.9734,931.24225,934.53986,282.5301,86.14826,439.0301,1.4854805,34503.816,92.123886,74908.45,68.74817
2021-07-30,164.85553,1149.155,935.30115,934.6094,283.8621,86.52535,439.4367,1.4119327,34506.89,92.11271,74947.85,68.72264
2021-07-31,158.58185,1114.401,907.27246,933.5556,274.62155,83.885956,436.38565,1.4792378,34509.344,92.0726,74675.016,68.78582
2021-08-01,160.04465,1134.7236,922.1555,930.853,284.5207,85.62561,438.99875,1.6267385,34515.156,92.17868,75890.84,68.472374
2021-08-02,160.82465,1116.9487,909.82635,933.6243,275.23145,84.04592,436.24304,1.3171402,34489.473,92.09826,74688.945,68.83596
2021-08-03,160.62149,1123.4913,914.89545,934.0989,276.19476,84.48054,437.26712,1.4287025,34500.785,92.09617,74603.82,68.77994
2021-08-04,162.97508,1134.183,923.22107,933.0032,280.26523,85.304955,438.22748,1.3618655,34490.117,92.11701,75007.02,68.75843
2021-08-05,162.3142,1131.8002,922.2075,934.82526,278.39548,85.104996,437.7983,1.4001817,34484.85,92.099266,74674.875,68.79559
2021-08-06,161.32599,1128.5585,920.0975,937.78577,274.54477,84.68444,436.85794,1.4489278,34512.04,92.0223,73968.22,68.8661
2021-08-07,161.39528,1126.992,919.56287,937.3883,274.80472,84.69454,436.92136,1.4316425,34478.19,92.05354,74032.555,68.93385
2021-08-08,158.68073,1107.3536,903.1978,935.4359,270.44037,83.23384,435.52466,1.3831409,34477.547,92.05463,74079.3,68.930626
2021-08-09,160.64781,1124.1967,917.1952,938.694,273.3795,84.412025,436.7262,1.4659476,34503.688,92.02378,73888.33,68.95418
2021-08-10,163.45355,1141.6498,932.884,937.36914,280.0772,85.98768,438.16217,1.4898193,34421.89,92.03649,74379.56,69.14496
2021-08-11,155.28775,1091.5386,890.36487,935.4421,265.9059,82.03317,433.1782,1.4621282,34488.695,92.12074,73818.51,68.87348
2021-08-12,159.3151,1123.8956,918.57324,941.6578,270.8321,84.38731,436.36407,1.6027362,34485.395,91.98588,73204.55,68.95354
2021-08-13,162.70589,1144.5167,934.81573,941.66174,276.4248,85.89737,437.56604,1.5859754,34492.105,91.96794,73438.91,68.96297
2021-08-14,159.53624,1118.863,912.52924,936.9465,272.53992,84.01882,436.25696,1.4735792,34492.73,92.05407,73976.37,68.86055
2021-08-15,163.30629,1134.6534,924.3131,934.5993,279.0059,85.25358,438.00366,1.3456236,34487.23,92.02005,74712.734,68.8308
2021-08-16,158.90303,1112.5929,905.37085,935.74646,271.3029,83.46892,435.22903,1.415816,34560.9,92.128975,74094.64,68.70035
2021-08-17,164.54462,1154.3486,939.3342,936.72235,283.52106,86.69988,439.1318,1.52811,34542.27,92.139824,74690.35,68.75082
2021-08-18,162.59344,1144.6022,932.18256,937.4149,280.42358,86.03232,438.704,1.5763315,34530.758,92.15597,74435.586,68.75483
2021-08-19,163.90118,1153.0637,938.9312,936.9587,283.0645,86.73115,439.0675,1.5737262,34521.926,92.159744,74538.586,68.74043
2021-08-20,161.9961,1135.0347,923.6004,935.44867,278.90118,85.36449,437.31198,1.4658508,34538.63,92.242516,74540.164,68.63024
2021-08-21,160.88535,1129.8264,920.30066,937.04456,275.69156,84.90259,436.69827,1.5038831,34531.887,92.14377,74073.625,68.76292
2021-08-22,162.50342,1141.2758,928.388,933.1931,282.72507,85.958336,438.45316,1.5064653,34510.59,92.23,75098.44,68.65215
2021-08-23,159.76404,1123.8267,916.1385,936.9472,276.62753,84.70268,436.74393,1.5427645,34506.1,92.217804,74496.36,68.78749
2021-08-24,163.8048,1147.5691,935.3788,938.4169,280.04227,86.237274,438.05536,1.5110825,34513.78,92.16157,74125.51,68.82986
2021-08-25,160.54146,1126.9344,920.0207,940.3227,272.25748,84.58781,436.17508,1.5260302,34502.285,92.11202,73398.445,68.95233
2021-09-01,156.85826,1094.7056,890.5725,929.5156,272.58655,82.64872,432.91125,1.3294494,34491.574,92.27266,75091.58,68.68829
2021-09-02,154.078,1089.9487,883.8587,931.93524,265.1052,81.527214,424.31213,1.4024869,34645.92,92.08902,73651.9,68.11946
2021-09-03,156.91402,1104.7131,897.14716,929.94763,273.13638,83.02787,432.48605,1.43507,34551.36,92.23197,74870.78,68.48486
2021-09-04,162.50417,1129.46,919.17535,934.1635,278.2126,84.96723,436.52252,1.3393347,34519.652,92.15635,74678.26,68.77431
2021-09-05,159.84555,1119.5326,910.46704,932.5935,275.8016,84.24101,435.0602,1.4133801,34528.855,92.27329,74607.99,68.57807
2021-09-06,159.96494,1119.7393,912.04486,935.56195,273.94763,84.23847,435.7213,1.432273,34517.945,92.11855,74137.61,68.76736
2021-09-07,164.54366,1147.7595,934.1239,934.8105,284.0147,86.429016,438.73172,1.4273769,34512.613,92.22963,75041.43,68.68718
2021-09-08,161.4651,1132.9495,923.1851,937.1323,276.61987,85.224396,436.86203,1.506417,34517.266,92.1054,74050.305,68.871185
2021-09-09,164.23756,1144.1909,930.4429,931.34625,284.77026,86.24055,438.89984,1.3801953,34492.4,92.27516,75414.4,68.60691
2021-09-10,163.43584,1132.4667,920.51074,931.01697,281.24982,85.253456,437.64297,1.2927749,34512.305,92.15392,75290.14,68.79227
2021-09-11,159.742,1125.4817,915.1664,931.5122,278.88156,84.63167,436.72516,1.5159241,34512.695,92.1486,75170.76,68.66159
2021-09-12,160.92065,1125.639,917.0986,935.40564,275.4078,84.605705,436.65973,1.4409486,34501.832,92.14636,74255.49,68.85121
2021-09-13,159.04855,1117.6047,910.82623,935.9915,272.2244,83.95202,435.67374,1.4979343,34506.71,92.13424,73929.71,68.8681
2021-09-14,155.08522,1088.8219,888.296,937.0352,263.0727,81.7541,433.02237,1.4487627,34508.668,92.12233,73277.16,68.94409
2021-09-15,158.41887,1111.3971,905.3919,935.2476,271.02667,83.499275,434.6943,1.4519528,34514.73,92.19234,73959.055,68.76886
2021-09-16,160.33714,1120.3259,911.6067,932.28033,276.9972,84.24954,436.68954,1.3993773,34503.867,92.23151,75003.33,68.70775
2021-09-17,157.32967,1101.9741,897.49164,933.2187,269.67355,82.78496,434.7339,1.4097844,34501.492,92.14176,74248.54,68.826744
2021-09-18,153.09534,1073.7277,876.0659,937.4221,256.40088,80.45255,429.9692,1.3935429,34523.855,92.120636,72452.24,68.928764
2021-09-19,158.27605,1097.2649,891.83167,931.6628,268.72177,82.34187,433.025,1.2479917,34554.133,92.160736,74296.984,68.860664
2021-09-22,154.92542,1087.5228,886.58887,935.68805,263.9435,81.7021,433.27557,1.4369594,34515.555,92.20086,73577.99,68.84867
2021-09-23,156.09142,1090.7551,888.34283,931.85266,267.9119,82.104324,433.74728,1.3559096,34490.426,92.1881,74331.375,68.78527
2021-09-24,157.80014,1105.5417,899.1435,930.6807,272.79654,83.1518,435.0653,1.3960582,34509.805,92.14087,74786.3,68.70813
2021-09-25,159.34279,1109.6031,903.3574,933.52954,273.82764,83.56916,435.57977,1.3453496,34513.625,92.219734,74699.33,68.69258
2021-09-26,163.49239,1141.9569,928.95044,935.3347,285.5633,86.172905,438.0799,1.4477285,34541.523,92.104,75630.62,68.753624
2021-09-27,161.19919,1117.3102,912.6647,940.48114,273.725,84.22491,435.72617,1.3527851,34491.77,92.13454,74082.96,69.04716
2021-09-28,155.23262,1096.1653,894.36304,938.13043,268.9749,82.63738,431.68793,1.5627228,34516.97,92.224625,74043.19,68.81152
2021-09-29,159.21191,1103.8909,899.66425,935.6089,273.85608,83.291756,434.11368,1.3077152,34511.465,92.165695,74899.75,68.94097
2021-09-30,159.51576,1109.6912,904.6083,935.5084,276.57684,83.776535,435.74576,1.3699614,34496.934,92.21105,75280.66,68.88277
2021-10-02,159.00764,1099.704,896.20776,938.1689,269.34845,82.7368,433.69257,1.2661153,34555.246,92.087296,74152.19,68.97061
2021-10-03,155.50948,1084.1912,886.6042,942.4067,263.67404,81.70682,432.9795,1.4007547,34509.156,92.09597,73486.7,69.080666
2021-10-04,164.20468,1141.6174,930.6938,937.6579,284.48666,86.16973,438.924,1.4175534,34500.598,92.18288,75401.62,68.87177
2021-10-05,164.8822,1150.3434,935.5637,933.31915,290.7218,86.81815,440.02234,1.4519776,34512.77,92.23395,76520.516,68.66153
2021-10-06,161.63516,1123.1622,914.9327,935.9318,279.4478,84.56903,436.69916,1.3626255,34517.234,92.13662,75375.445,68.830505
2021-10-07,165.2999,1150.7483,937.97504,937.6469,285.67905,86.64353,438.71045,1.4353032,34498.676,92.13888,75284.195,68.8184
2021-10-08,164.56184,1140.5107,929.8709,938.00977,282.05905,85.870384,437.75754,1.3564444,34504.047,92.16708,74970.914,68.85677
2021-11-10,129.62677,935.022,789.8495,928.1208,209.11586,68.02471,406.58972,1.1983325,32536.883,93.828575,68690.09,61.926086
2021-11-11,160.61722,1115.7036,911.24146,938.7721,277.66385,84.26258,434.7537,1.3945819,34473.43,92.088486,75091.78,69.17995
2021-11-12,162.24547,1116.7975,910.90027,935.48645,280.55115,84.52274,435.57147,1.2808237,34470.848,92.2291,75669.125,69.309456
2021-11-13,158.97275,1104.1445,898.84796,933.2764,278.28748,83.60146,433.05362,1.3290234,34516.465,92.242676,75774.52,68.86429
2021-11-14,161.09395,1110.0048,904.1326,932.0881,280.63303,84.07707,435.02136,1.2539449,34473.938,92.28935,76071.83,69.09506
2021-11-15,162.84877,1124.0059,915.0387,930.7198,286.2991,85.220024,437.2388,1.2900454,34460.867,92.31228,76662.35,69.00272
2021-11-16,164.62807,1134.6625,923.3775,930.4633,289.64542,85.896866,438.32492,1.2789062,34460.836,92.244576,76988.54,68.982086
2021-11-17,160.16591,1110.4054,906.16693,935.8531,278.53577,83.955475,434.85233,1.3477124,34463.375,92.20984,75608.66,69.052
2021-11-18,159.2309,1105.4623,903.6939,939.67834,274.28366,83.61585,434.68655,1.3868054,34461.633,92.21741,74735.16,69.16014
2021-12-08,163.80835,1134.0466,919.96783,928.4233,293.28238,85.89252,438.64816,1.2997448,34543.203,91.96313,77975.85,68.80119
2021-12-14,166.41548,1142.1637,930.1386,931.58075,292.30737,86.39393,438.83597,1.2471128,34446.605,92.04554,77268.76,69.17169
2021-12-15,165.0457,1138.8357,927.73663,932.5257,290.04816,86.09178,438.35333,1.294877,34451.03,92.10978,76913.125,68.912315
2022-01-11,167.36499,1201.9236,970.3646,921.20215,331.85776,85.31263,437.72095,1.3945401,34544.535,91.39438,88789.41,63.209583
2022-01-14,163.60025,1132.1862,919.92236,929.525,290.18323,85.754326,436.2319,1.2962719,34504.543,92.34693,77161.9,68.65636
2022-01-16,164.09222,1135.5454,922.4216,926.62854,295.6468,86.36144,440.20093,1.3127694,34466.008,92.297104,78245.29,68.70209
2022-01-26,165.6725,1146.7603,929.6601,924.7269,300.79425,87.0345,440.29575,1.3284245,34499.184,92.17845,78990.93,68.824745
2022-01-27,167.36899,1152.7784,935.0424,926.27954,300.50522,87.48035,441.26242,1.2400717,34498.695,92.12107,78555.3,68.55979
2022-01-28,165.16754,1140.8407,926.345,927.357,295.07178,86.581924,440.0084,1.2893358,34487.395,92.1886,77885.39,68.78377
2022-01-29,163.70462,1145.6333,926.1084,922.3009,300.36545,87.07637,439.04718,1.4189409,34564.793,92.33475,78774.7,68.35373
2022-01-30,166.14644,1148.2083,931.8498,924.90094,300.4312,87.28559,441.1382,1.3074512,34461.98,92.2205,78707.23,68.776375
2022-02-01,168.03044,1166.6841,944.20496,921.6369,310.51865,88.641785,443.75388,1.3795528,34495.754,92.27472,80207.766,68.56085
2022-02-03,163.65855,1126.7401,918.213,933.43427,286.43204,85.41119,437.94437,1.2814263,34463.0,92.21716,76558.47,69.10525
2022-02-04,164.30423,1131.395,920.8151,930.0175,290.9588,85.91596,438.7201,1.2631508,34453.137,92.24976,77336.48,68.903725
2022-02-05,165.98766,1148.9462,930.5208,922.88403,302.32867,87.18913,439.7656,1.3103675,34507.598,92.27073,79201.39,68.66443
2022-02-10,163.34389,1123.5602,915.93414,932.6518,285.9808,85.2297,437.71744,1.262835,34441.707,92.23145,76586.555,69.095985
2022-02-16,166.03859,1143.1771,931.4546,933.21173,289.73785,86.372665,437.71066,1.2921859,34451.984,92.2063,76550.305,69.106575
2022-02-17,163.3108,1127.9933,921.0126,936.07263,284.323,85.36688,437.387,1.3277048,34433.13,92.18942,76007.625,69.03946
2022-02-20,164.78746,1140.4077,926.81,928.8414,295.06207,86.47637,439.84818,1.3343935,34479.336,92.181526,77969.96,68.85074
2022-02-21,162.00568,1124.7323,917.6529,936.122,283.4955,85.053,437.2467,1.3887216,34464.082,92.065475,76048.07,69.04947
2022-02-24,166.46426,1149.2711,933.82184,928.3537,295.87546,86.92384,438.99222,1.2937431,34471.543,92.24507,77737.26,68.77334
2022-02-25,164.50854,1135.2667,923.4154,929.1418,293.44888,86.17182,439.2974,1.29657,34458.125,92.256516,77794.25,68.86756
2022-02-26,167.73259,1154.0405,936.7879,926.2554,301.05206,87.523994,441.74927,1.2240514,34469.848,92.268974,78680.62,68.368416
2022-02-27,163.64745,1135.5171,923.5666,930.0961,292.4018,86.21262,439.32648,1.37598,34473.89,92.23733,77472.2,68.85503
2022-02-28,166.07753,1152.3184,935.26965,926.495,301.08987,87.51834,441.62686,1.3679528,34479.555,92.27719,78689.086,68.63368
2022-03-01,164.14764,1129.5261,919.8637,932.04596,288.1758,85.64981,438.47974,1.2603672,34463.117,92.14251,76821.25,69.020485
2022-03-02,163.57979,1126.103,917.6759,933.5908,286.64227,85.42873,437.97742,1.2561803,34466.63,92.21839,76595.414,68.806015
2022-03-03,165.41222,1137.7401,925.54266,929.1916,293.41504,86.32243,439.5812,1.2426194,34452.137,92.22223,77660.34,68.77261
2022-03-04,167.44957,1151.188,935.4754,926.8998,299.59445,87.25431,441.50116,1.2144469,34443.688,92.25461,78529.97,68.3978
2022-03-21,161.1022,1120.3857,907.7343,932.43146,278.7576,84.11967,433.96152,1.2955525,34675.57,91.86193,75262.49,68.58546
2022-03-22,162.78772,1120.4536,913.44617,934.8542,282.23508,84.768005,436.25897,1.2769701,34475.39,92.23428,75934.25,69.21035
2022-03-23,163.7403,1132.6138,922.4864,932.0009,288.9699,85.803764,438.20392,1.3317279,34456.18,92.24276,76889.625,68.91768
2022-03-24,162.8049,1120.6279,913.98175,932.2565,284.85638,85.026634,436.98163,1.2931949,34421.2,92.234665,76439.74,69.38971
2022-03-25,160.49208,1105.3842,903.0651,935.4837,277.6202,83.87301,435.07916,1.2782587,34422.72,92.30406,75446.58,69.24346
2022-03-26,161.20285,1108.7664,905.2912,933.87866,279.95612,84.23492,435.6695,1.2722042,34416.953,92.33447,75778.91,69.34438
2022-03-27,163.27138,1121.4991,914.1658,930.40826,286.49234,85.21584,437.30417,1.2391394,34413.074,92.33797,76722.01,69.1042
2022-03-28,161.97906,1144.1473,929.47363,924.61786,299.76236,87.04657,440.4832,1.6139009,34426.03,92.38363,78719.266,68.28019
2022-03-29,158.14517,1149.4385,932.19586,925.0031,305.17035,87.51308,442.062,2.0350554,34487.254,92.27518,79783.336,67.54354
2022-03-30,160.12537,1109.5958,905.5812,933.4122,280.27512,84.06872,436.1235,1.3338554,34424.496,92.206116,76039.93,69.01835
2022-03-31,155.103,1083.7035,887.8562,940.73145,267.18466,82.12084,432.6128,1.4618431,34417.895,92.29829,74058.42,69.152245
2022-04-01,160.91614,1110.9694,907.7529,934.6145,279.68042,84.29027,435.78958,1.2965512,34400.3,92.2056,75658.97,69.11391
2022-04-02,162.07735,1123.1543,916.17267,933.4772,285.2445,85.11163,437.16162,1.3628714,34432.5,92.2039,76466.26,69.046684
2022-04-03,162.48727,1119.6499,913.672,932.8866,283.82132,84.95028,436.9833,1.287738,34412.65,92.27702,76232.055,69.15787
2022-04-04,161.95343,1123.5701,916.46564,933.4464,283.67755,85.027374,436.5634,1.3577778,34433.36,92.19453,76097.47,68.94174
2022-04-05,165.49747,1144.2424,933.2384,933.8377,288.8925,86.58302,438.36115,1.3379076,34424.0,92.217865,76158.94,68.93604
2022-04-06,160.39867,1111.1688,908.1571,936.43256,277.67172,84.14234,434.7518,1.3392422,34418.11,92.21154,75205.07,69.05856
2022-04-07,159.73972,1105.5651,903.37634,935.3158,277.6613,83.84122,434.31824,1.3191901,34413.9,92.23339,75450.945,69.06981
2022-04-08,159.44315,1102.2615,901.4423,937.0593,275.20343,83.55266,433.70926,1.3058544,34412.34,92.252625,75013.984,69.087166
2022-04-09,160.10248,1110.45,906.20154,934.18964,281.1567,84.26931,435.44818,1.3444557,34438.348,92.2891,76059.43,68.88229
2022-04-10,162.26743,1120.0096,913.5493,932.90106,283.28476,84.83601,435.80292,1.296788,34428.734,92.24128,76136.37,69.10102
2022-04-11,162.48817,1120.3333,914.9004,935.42224,282.8696,84.82326,436.61526,1.2955636,34423.242,92.23559,76060.445,69.04955
2022-04-12,158.99516,1103.8698,902.83936,940.24286,272.11252,83.2915,432.67746,1.3532528,34455.035,92.20983,74354.266,68.9231
2022-04-13,157.89833,1089.9443,894.4295,945.2188,264.84348,82.2471,431.87573,1.3058753,34420.867,92.135,73256.47,69.29911
2022-04-14,157.10262,1083.5615,889.5123,944.684,263.6167,81.87904,431.52625,1.3005421,34406.402,92.16104,73242.96,69.41497
2022-04-15,159.59763,1100.1868,900.19275,939.2341,272.23877,83.13828,433.65683,1.2749556,34427.94,92.164116,74570.36,69.202805
2022-04-16,159.26164,1099.5374,900.03296,939.0533,272.47733,83.18057,433.90112,1.2992586,34412.09,92.18489,74615.82,69.20608
2022-04-17,162.73354,1118.1808,911.4838,931.63605,283.3992,84.59087,436.36505,1.2152578,34433.71,92.21342,76412.016,68.96328
2022-04-18,163.33464,1126.2545,918.949,931.5076,286.86523,85.32584,437.73795,1.3009864,34390.53,92.16737,76739.27,69.20376
2022-04-19,161.78406,1118.167,912.69403,932.1196,284.19574,84.84734,436.47934,1.309853,34393.453,92.27613,76401.5,69.009155
2022-04-20,163.8285,1128.5299,921.343,933.26556,285.74057,85.34544,437.25034,1.2859551,34394.676,92.10952,76397.37,69.17147
